name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"25.0173, 121.5398",2023-12-02T22:00:00,19.3,19.3,18,92.57,0,71.4,rain,0,0,17.5,8.8,81.5,1020.3,96,22.3,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-02T23:00:00,19.3,19.3,18.1,92.77,0.2,71.4,rain,0,0,16.9,8.6,83.9,1020,100,22.3,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T00:00:00,19.3,19.3,18.1,92.77,0,71.4,rain,0,0,15.6,7.9,85,1019.3,98.7,22.9,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T01:00:00,19.4,19.4,18.2,92.78,0,71.4,rain,0,0,14.3,7.2,86.2,1018.7,97.5,23.5,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T02:00:00,19.5,19.5,18.3,92.78,0.1,71.4,rain,0,0,13,6.5,87.3,1018,96.2,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T03:00:00,19.5,19.5,18.4,93.36,0,85.7,rain,0,0,12.4,6.2,77.2,1018.3,95.9,23.5,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T04:00:00,19.5,19.5,18.4,93.95,0,85.7,rain,0,0,11.8,6,67.1,1018.7,95.6,22.8,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T05:00:00,19.5,19.5,18.6,94.54,0.3,85.7,rain,0,0,11.2,5.8,57,1019,95.3,22.2,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T06:00:00,19.4,19.4,18.4,94.54,0,85.7,rain,0,0,15.5,6.5,51.1,1019.3,96.8,18.4,1.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T07:00:00,19.3,19.3,18.4,94.53,0,85.7,rain,0,0,19.8,7.2,45.3,1019.7,98.4,14.5,2.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T08:00:00,19.2,19.2,18.3,94.53,1.3,85.7,rain,0,0,24.1,7.9,39.4,1020,99.9,10.7,4,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T09:00:00,19.3,19.3,18.4,94.53,0,76.2,rain,0,0,25.8,8.9,47.6,1019.7,99.9,14.4,9.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T10:00:00,19.4,19.4,18.5,94.54,0,76.2,rain,0,0,27.5,9.8,55.7,1019.3,99.9,18.1,15.3,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T11:00:00,19.6,19.6,18.7,94.54,0.9,76.2,rain,0,0,29.2,10.8,63.9,1019,99.9,21.8,21,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T12:00:00,19.7,19.7,18.8,94.55,0,76.2,rain,0,0,29.4,11.3,65.1,1018,99.9,21.8,24.7,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T13:00:00,19.8,19.8,18.9,94.55,0,76.2,rain,0,0,29.6,11.8,66.3,1017,99.9,21.8,28.3,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T14:00:00,20,20,19.1,94.56,0.9,76.2,rain,0,0,29.9,12.2,67.5,1016,99.9,21.8,32,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T15:00:00,20,20,19.1,94.56,0,66.7,rain,0,0,28.2,11.9,69.7,1016.3,99.9,18.2,25.7,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T16:00:00,20,20,19.1,94.56,0,66.7,rain,0,0,26.5,11.5,71.8,1016.7,100,14.7,19.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T17:00:00,20.1,20.1,19.2,94.56,0.9,66.7,rain,0,0,24.8,11.2,74,1017,100,11.1,13,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T18:00:00,20.1,20.1,19.2,94.76,0,66.7,rain,0,0,24.8,10.8,71.9,1017.3,100,14.7,8.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T19:00:00,20.1,20.1,19.3,94.96,0,66.7,rain,0,0,24.8,10.4,69.9,1017.7,100,18.2,4.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T20:00:00,20.2,20.2,19.4,95.16,1,66.7,rain,0,0,24.8,10.1,67.8,1018,100,21.8,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-03T21:00:00,20.2,20.2,19.4,95.55,0,42.9,,0,0,22,9.2,73.2,1017.7,92.7,22.5,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-03T22:00:00,20.2,20.2,19.5,95.95,0,42.9,,0,0,19.1,8.4,78.5,1017.3,85.5,23.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-03T23:00:00,20.2,20.2,19.6,96.35,0.9,42.9,rain,0,0,16.2,7.6,83.9,1017,78.2,23.8,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-04T00:00:00,20.2,20.2,19.5,96.15,0,42.9,,0,0,13.1,6.7,88.3,1016.3,85.5,23.9,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-04T01:00:00,20.2,20.2,19.5,95.95,0,42.9,,0,0,10,5.9,92.8,1015.7,92.7,24,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-04T02:00:00,20.2,20.2,19.5,95.75,0.4,42.9,rain,0,0,6.8,5,97.2,1015,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-04T03:00:00,20.1,20.1,19.5,96.35,0,52.4,rain,0,0,6.8,4.7,179.8,1015.3,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T04:00:00,20.1,20.1,19.6,96.95,0,52.4,rain,0,0,6.8,4.3,262.5,1015.7,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T05:00:00,20.1,20.1,19.7,97.55,0.5,52.4,rain,0,0,6.8,4,345.1,1016,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T06:00:00,20,20,19.4,96.54,0,52.4,rain,0,0,11.5,4.2,241.4,1016.3,100,18.2,1,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T07:00:00,19.9,19.9,19.2,95.55,0,52.4,rain,0,0,16.2,4.4,137.6,1016.7,100,12.3,2,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T08:00:00,19.9,19.9,19,94.56,1,52.4,rain,0,0,20.9,4.7,33.9,1017,100,6.4,3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T09:00:00,19.9,19.9,19,94.17,0,57.1,rain,0,0,20.4,5.3,37.7,1016.7,100,11.1,13,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T10:00:00,20,20,19,93.78,0,57.1,rain,0,0,19.9,5.9,41.5,1016.3,100,15.9,23,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T11:00:00,20.1,20.1,19,93.39,0.6,57.1,rain,0,0,19.4,6.5,45.3,1016,100,20.6,33,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T12:00:00,20.2,20.2,18.9,92.05,0,57.1,rain,0,0,14.9,5.4,32.4,1015.7,100,21.2,45.7,0.2,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T13:00:00,20.3,20.3,18.8,90.72,0,57.1,rain,0,0,10.3,4.3,19.6,1015.3,100,21.8,58.3,0.2,1,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T14:00:00,20.5,20.5,18.7,89.42,0.5,57.1,rain,0,0,5.8,3.2,6.7,1015,100,22.4,71,0.3,1,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T15:00:00,20.3,20.3,18.7,90.91,0,47.6,rain,0,0,5.5,3.1,104.3,1015,100,22.8,55,0.2,1,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T16:00:00,20.1,20.1,18.8,92.43,0,47.6,rain,0,0,5.3,3,202,1015,100,23.3,39,0.2,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T17:00:00,19.9,19.9,18.9,93.97,0.6,47.6,rain,0,0,5,2.9,299.6,1015,100,23.7,23,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T18:00:00,19.8,19.8,18.9,94.16,0,47.6,rain,0,0,4,2.3,222.9,1015.3,100,23.8,15.3,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T19:00:00,19.8,19.8,18.9,94.36,0,47.6,rain,0,0,2.9,1.7,146.2,1015.7,100,24,7.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T20:00:00,19.8,19.8,18.9,94.55,0.5,47.6,rain,0,0,1.8,1.1,69.5,1016,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-04T21:00:00,19.8,19.8,19,94.75,0,33.3,,0,0,5,2.3,73.2,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-04T22:00:00,19.9,19.9,19.1,94.95,0,33.3,,0,0,8.3,3.5,76.9,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-04T23:00:00,20,20,19.2,95.15,0.3,33.3,rain,0,0,11.5,4.7,80.6,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T00:00:00,20,20,19.2,95.35,0,33.3,,0,0,10.8,4.4,69.2,1015.7,100,23.3,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T01:00:00,20,20,19.2,95.55,0,33.3,,0,0,10.1,4.2,57.8,1015.3,100,22.6,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T02:00:00,20,20,19.3,95.75,0.2,33.3,rain,0,0,9.4,4,46.4,1015,100,21.8,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T03:00:00,19.9,19.9,19.3,96.14,0,52.4,rain,0,0,10.4,4.3,53.8,1015,100,16.4,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-05T04:00:00,19.9,19.9,19.3,96.54,0,52.4,rain,0,0,11.5,4.7,61.1,1015,100,10.9,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-05T05:00:00,19.9,19.9,19.4,96.94,0.3,52.4,rain,0,0,12.6,5,68.5,1015,100,5.5,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-05T06:00:00,19.9,19.9,19.4,96.94,0,52.4,rain,0,0,12.8,5.2,64.7,1015.7,100,11,1,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-05T07:00:00,19.9,19.9,19.4,96.94,0,52.4,rain,0,0,13.1,5.3,60.8,1016.3,100,16.4,2,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-05T08:00:00,20,20,19.5,96.95,0.5,52.4,rain,0,0,13.3,5.4,57,1017,100,21.9,3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-05T09:00:00,20.3,20.3,19.5,94.97,0,38.1,,0,0,14.4,6.5,59.6,1016.7,100,22.6,20.3,0.1,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T10:00:00,20.6,20.6,19.5,93.03,0,38.1,,0,0,15.5,7.6,62.3,1016.3,100,23.4,37.7,0.1,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T11:00:00,21,21,19.5,91.14,0.2,38.1,rain,0,0,16.6,8.6,64.9,1016,100,24.1,55,0.2,1,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T12:00:00,21,21,19.5,91.15,0,38.1,,0,0,16.3,8.4,64.3,1015.3,100,24.1,62.7,0.2,1,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T13:00:00,21,21,19.5,91.15,0,38.1,,0,0,16.1,8.2,63.7,1014.7,100,24.1,70.3,0.3,1,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T14:00:00,21.1,21.1,19.6,91.15,0.1,38.1,rain,0,0,15.8,7.9,63.1,1014,100,24.1,78,0.3,1,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T15:00:00,20.9,20.9,19.5,91.9,0,33.3,,0,0,14.9,7.6,70,1014,100,24,59.7,0.2,1,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T16:00:00,20.7,20.7,19.4,92.65,0,33.3,,0,0,13.9,7.2,76.8,1014,99.9,23.8,41.3,0.2,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T17:00:00,20.5,20.5,19.4,93.41,0,33.3,,0,0,13,6.8,83.7,1014,99.9,23.7,23,0.1,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T18:00:00,20.4,20.4,19.3,93.21,0,33.3,,0,0,11,6.4,84.3,1014.3,99.9,23.8,15.3,0.1,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T19:00:00,20.3,20.3,19.2,93.02,0,33.3,,0,0,9.1,5.9,85,1014.7,100,24,7.7,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T20:00:00,20.3,20.3,19.1,92.82,0,33.3,,0,0,7.2,5.4,85.6,1015,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T21:00:00,20.2,20.2,18.9,92.43,0,42.9,,0,0,5.3,3.7,95.9,1014.7,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T22:00:00,20.2,20.2,18.9,92.05,0,42.9,,0,0,3.4,2,106.3,1014.3,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-05T23:00:00,20.2,20.2,18.8,91.66,0,42.9,,0,0,1.4,0.4,116.6,1014,100,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-06T00:00:00,20,20,18.9,93.58,0,42.9,,0,0,3.7,2,164,1014,100,24,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-06T01:00:00,19.8,19.8,19.1,95.54,0,42.9,,0,0,6,3.7,211.5,1014,100,23.8,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-06T02:00:00,19.7,19.7,19.3,97.54,0.2,42.9,rain,0,0,8.3,5.4,258.9,1014,100,23.7,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-06T03:00:00,19.7,19.7,19.3,97.34,0,66.7,rain,0,0,13.2,6.7,271.1,1014,100,17.2,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T04:00:00,19.7,19.7,19.3,97.14,0,66.7,rain,0,0,18.1,8,283.3,1014,100,10.8,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T05:00:00,19.8,19.8,19.3,96.94,0.5,66.7,rain,0,0,23,9.4,295.5,1014,100,4.3,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T06:00:00,19.6,19.6,18.9,95.93,0,66.7,rain,0,0,24.7,10.7,297.5,1014.3,100,4.2,1.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T07:00:00,19.4,19.4,18.6,94.93,0,66.7,rain,0,0,26.4,12,299.6,1014.7,100,4.1,2.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T08:00:00,19.3,19.3,18.3,93.94,1.2,66.7,rain,0,0,28.1,13.3,301.6,1015,100,4,4,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T09:00:00,19.2,19.2,18.1,93.15,0,71.4,rain,0,0,28.1,13.2,303.5,1015,100,9.9,11.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T10:00:00,19.1,19.1,17.9,92.37,0,71.4,rain,0,0,28.1,13.1,305.5,1015,100,15.9,19.3,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T11:00:00,19.1,19.1,17.7,91.6,1.3,71.4,rain,0,0,28.1,13,307.4,1015,100,21.8,27,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T12:00:00,19.2,19.2,17.9,92.18,0,71.4,rain,0,0,22.3,10.4,309.1,1014.3,100,19.5,33.3,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T13:00:00,19.3,19.3,18.1,92.77,0,71.4,rain,0,0,16.6,7.9,310.9,1013.7,100,17.3,39.7,0.2,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T14:00:00,19.4,19.4,18.3,93.36,1,71.4,rain,0,0,10.8,5.4,312.6,1013,100,15,46,0.2,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T15:00:00,19.1,19.1,17.9,92.76,0,71.4,rain,0,0,13.3,6.4,224.6,1013.7,100,13.8,34,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T16:00:00,18.9,18.9,17.6,92.17,0,71.4,rain,0,0,15.8,7.3,136.5,1014.3,100,12.5,22,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T17:00:00,18.7,18.7,17.3,91.57,1.8,71.4,rain,0,0,18.4,8.3,48.5,1015,100,11.3,10,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T18:00:00,18.5,18.5,16.9,90.79,0,71.4,rain,0,0,19.3,8.4,56,1015.7,100,12.6,6.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T19:00:00,18.3,18.3,16.7,90.02,0,71.4,rain,0,0,20.3,8.5,63.5,1016.3,100,14,3.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T20:00:00,18.2,18.2,16.4,89.24,1.3,71.4,rain,0,0,21.2,8.6,71,1017,100,15.3,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T21:00:00,18.1,18.1,16.5,90.57,0,71.4,rain,0,0,21.2,8.5,67.4,1016.7,100,11.6,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T22:00:00,18,18,16.6,91.92,0,71.4,rain,0,0,21.2,8.4,63.8,1016.3,100,7.9,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-06T23:00:00,17.9,17.9,16.8,93.28,2.9,71.4,rain,0,0,21.2,8.3,60.2,1016,100,4.2,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T00:00:00,17.6,17.6,16.5,93.47,0,71.4,rain,0,0,20.9,8.6,58.1,1016,100,4.7,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T01:00:00,17.3,17.3,16.3,93.65,0,71.4,rain,0,0,20.5,9,56,1016,100,5.2,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T02:00:00,17.1,17.1,16.1,93.84,6.5,71.4,rain,0,0,20.2,9.4,53.9,1016,100,5.7,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T03:00:00,16.8,16.8,15.8,93.83,0,76.2,rain,0,0,17,8,42.7,1016.3,100,5.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T04:00:00,16.5,16.5,15.5,93.82,0,76.2,rain,0,0,13.9,6.7,31.4,1016.7,100,4.6,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T05:00:00,16.3,16.3,15.3,93.8,9.7,76.2,rain,0,0,10.8,5.4,20.2,1017,100,4,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T06:00:00,16,16,14.8,92.59,0,76.2,rain,0,0,12.6,6.4,16,1017.7,100,4.6,0.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T07:00:00,15.7,15.7,14.3,91.39,0,76.2,rain,0,0,14.4,7.3,11.8,1018.3,100,5.1,0.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T08:00:00,15.5,15.5,13.9,90.19,6.7,76.2,rain,0,0,16.2,8.3,7.6,1019,100,5.7,1,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T09:00:00,15.4,15.4,13.6,89.41,0,66.7,rain,0,0,15,7.6,8.7,1019.3,100,7.9,5.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T10:00:00,15.3,15.3,13.4,88.63,0,66.7,rain,0,0,13.8,6.8,9.9,1019.7,100,10.1,9.7,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T11:00:00,15.2,15.2,13.2,87.85,2.5,66.7,rain,0,0,12.6,6.1,11,1020,100,12.3,14,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T12:00:00,15,15,13.1,88.03,0,66.7,rain,0,0,11.9,6,120.3,1019.3,100,11.9,15.7,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T13:00:00,14.9,14.9,13,88.21,0,66.7,rain,0,0,11.2,5.9,229.5,1018.7,100,11.4,17.3,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T14:00:00,14.8,14.8,12.9,88.39,2,66.7,rain,0,0,10.4,5.8,338.8,1018,100,11,19,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T15:00:00,14.8,14.8,12.4,85.54,0,47.6,rain,0,0,11.3,4.8,331.2,1018.3,100,15.3,16,0.1,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T16:00:00,14.8,14.8,11.9,82.77,0,47.6,rain,0,0,12.1,3.8,323.5,1018.7,100,19.7,13,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T17:00:00,14.8,14.8,11.4,80.08,0.8,47.6,rain,0,0,13,2.9,315.9,1019,100,24,10,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T18:00:00,14.8,14.8,11,77.82,0,47.6,rain,0,0,11.8,2.3,277.5,1019.7,99,24,6.7,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T19:00:00,14.8,14.8,10.6,75.62,0,47.6,rain,0,0,10.6,1.7,239,1020.3,98.1,24.1,3.3,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T20:00:00,14.9,14.9,10.2,73.47,0.2,47.6,rain,0,0,9.4,1.1,200.6,1021,97.1,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T21:00:00,14.8,14.8,10,72.97,0,47.6,rain,0,0,8.4,1.1,209,1021,98.1,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T22:00:00,14.7,14.7,9.8,72.47,0,47.6,rain,0,0,7.4,1.1,217.5,1021,99,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-07T23:00:00,14.7,14.7,9.7,71.97,0,47.6,rain,0,0,6.5,1.1,225.9,1021,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-08T00:00:00,14.5,14.5,9.5,71.95,0,47.6,rain,0,0,5.8,2.3,211.7,1021,99.9,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-08T01:00:00,14.4,14.4,9.4,71.92,0,47.6,rain,0,0,5,3.5,197.5,1021,99.7,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-08T02:00:00,14.3,14.3,9.3,71.9,0.1,47.6,rain,0,0,4.3,4.7,183.3,1021,99.6,24.1,0,0,0,10,"Rain, Overcast",rain,
"25.0173, 121.5398",2023-12-08T03:00:00,14.3,14.3,8.8,69.37,0,57.1,rain,0,0,6,4.2,150.7,1021,88.2,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"25.0173, 121.5398",2023-12-08T04:00:00,14.4,14.4,8.3,66.92,0,57.1,rain,0,0,7.7,3.7,118.1,1021,76.7,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"25.0173, 121.5398",2023-12-08T05:00:00,14.5,14.5,7.9,64.56,0,57.1,rain,0,0,9.4,3.2,85.5,1021,65.3,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"25.0173, 121.5398",2023-12-08T06:00:00,14.7,14.7,7.9,63.74,0,57.1,rain,0,0,12,5.5,83.1,1021.7,44.5,24.1,12.3,0,0,10,"Rain, Partially cloudy",rain,
"25.0173, 121.5398",2023-12-08T07:00:00,14.9,14.9,7.9,62.93,0,57.1,rain,0,0,14.6,7.8,80.8,1022.3,23.6,24.1,24.7,0.1,0,10,"Rain, Partially cloudy",rain,
"25.0173, 121.5398",2023-12-08T08:00:00,15.2,15.2,8,62.13,0,57.1,rain,0,0,17.3,10.1,78.4,1023,2.8,24.1,37,0.1,0,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T09:00:00,15.9,15.9,7.4,56.78,0,47.6,rain,0,0,17.6,11.6,73.9,1023,2.3,24.1,199.7,0.7,2,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T10:00:00,16.7,16.7,6.8,51.9,0,47.6,rain,0,0,18,13.2,69.4,1023,1.7,24.1,362.3,1.3,4,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T11:00:00,17.5,17.5,6.2,47.44,0,47.6,rain,0,0,18.4,14.8,64.9,1023,1.2,24.1,525,1.9,5,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T12:00:00,17.7,17.7,6.5,47.73,0,47.6,rain,0,0,19,15.4,66.9,1022,0.9,24.1,575.3,2.1,6,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T13:00:00,18,18,6.8,48.03,0,47.6,rain,0,0,19.6,16,69,1021,0.7,24.1,625.7,2.2,6,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T14:00:00,18.3,18.3,7.2,48.32,0,47.6,rain,0,0,20.2,16.6,71,1020,0.4,24.1,676,2.4,7,10,Rain,rain,
"25.0173, 121.5398",2023-12-08T15:00:00,17.5,17.5,7.5,51.99,0,42.9,,0,0,22,16.4,73.6,1020.3,2.1,24.1,540.7,1.9,5,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T16:00:00,16.7,16.7,7.9,55.96,0,42.9,,0,0,23.8,16.3,76.2,1020.7,3.8,24.1,405.3,1.5,4,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T17:00:00,16,16,8.3,60.24,0,42.9,,0,0,25.6,16.2,78.8,1021,5.5,24.1,270,1,3,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T18:00:00,15.6,15.6,8.4,62.36,0,42.9,,0,0,26.4,15,83.8,1021.3,15.2,24.1,180,0.7,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T19:00:00,15.2,15.2,8.5,64.57,0,42.9,,0,0,27.2,13.8,88.7,1021.7,25,24.1,90,0.3,0,10,Partially cloudy,partly-cloudy-night,
